ID,Answer
2891,武漢大學
2892,第三心音
2893,1989年
2894,達林
2895,新北市的主要行政區過去皆為全面依賴臺北市的衛星城市
2896,英國
2897,廣州鐵路公司
2898,航宇
2899,社交活動
2900,孫傳芳
2901,元滅宋之戰
2902,亞歷山大·羅德
2903,阿卡狄烏斯
2904,多倫多
2905,《農書》
2906,蘇聯第三國際
2907,中世紀中期
2908,美國登山車協會
2909,突厥語
2910,台南
2911,法律
2912,學費較高
2913,1987年
2914,神學研究階段
2915,1878年1月
2916,直布羅陀海峽
2917,失敗
2918,在一固定期間內，一家機構的現金增減變動情形
2919,1923年
2920,鏡廳
2921,恭帝
2922,中華民國初年
2923,托列斯海峽
2924,日本社會黨
2925,印度洋
2926,兩年
2927,大致平坦的地貌
2928,磷礦石
2929,美國
2930,克羅埃西亞
2931,1512年
2932,消亡階段
2933,肌萎縮性脊髓側索硬化症
2934,軍事防衛
2935,哈德良
2936,《關於托勒密和哥白尼兩大世界體系的對話》
2937,傳送
2938,可再生能源發電
2939,種族區分
2940,張成澤
2941,盧安達
2942,戴爾廣場足球俱樂部
2943,厄爾布魯士峰
2944,南京國民政府
2945,明朝
2946,武器設計製造
2947,1956年
2948,沒有
2949,50個
2950,科學博物館
2951,冬無嚴寒
2952,1874年
2953,維吾爾語
2954,金大中
2955,體重過輕了5磅
2956,新生代
2957,勒克瑙協定
2958,《國防報告書》
2959,忽必烈
2960,電動機
2961,承辦五大宗教外其他宗教業務
2962,聯合國
2963,有一個龐大的內需市場
2964,高商業價值
2965,「接班第一步
2966,啟德機場
2967,瑞士
2968,中華民國政府
2969,希伯來語
2970,「一個小時說一個字」
2971,汽運
2972,敦煌石窟
2973,鍾祥蘭台宮
2974,朝鮮
2975,1972年
2976,布里斯托鎊
2977,兩天後
2978,喀喇汗國
2979,p-38
2980,黨內上層
2981,1932年
2982,1952年
2983,埃及
2984,2003年1月12日
2985,釣魚臺
2986,瓦特
2987,村民委員會
2988,猶太會堂
2989,三菱長崎造船廠
2990,韓國憲法
2991,岳飛
2992,怯薛
2993,道元禪師
2994,1637年
2995,北魏
2996,西人黨
2997,民國26年上半年
2998,中東
2999,一次世界大戰時期
3000,大朝鮮國
3001,鋼筋混凝土
3002,熱帶稀樹草原
3003,1171年
3004,日韓合併條約
3005,羽柴秀吉
3006,中產階級
3007,民國四十三年
3008,第45屆日本眾議院議員總選舉
3009,魏源
3010,教宗保祿六世
3011,阿拉伯宗教
3012,2個
3013,梵語
3014,元帝不重視科舉
3015,博克施道夫戰役
3016,珍妮·蓋諾
3017,1636年
3018,第三產業
3019,自轉軸的兩極
3020,德宏州
3021,25個
3022,喬治·史蒂芬
3023,查士丁尼一世
3024,華北平原
3025,振州
3026,克里米亞韃靼人
3027,李時珍
3028,舊莫比爾
3029,埃及
3030,辛亥革命
3031,六十年代
3032,十年
3033,伊斯蘭教
3034,正二品
3035,六四天安門事件
3036,周恩來
3037,《北京條約》
3038,1976年
3039,1959年
3040,耕地
3041,國民議會
3042,肉牛
3043,主動方
3044,生活部
3045,歐洲工業文明崛起
3046,29萬人
3047,冷戰
3048,300公厘
3049,廖內省
3050,洪邁
3051,淮安區
3052,左手的大拇指
3053,春耦齋
3054,2002年
3055,12931ghd
3056,西里爾字母
3057,荷蘭人
3058,黨的紀律檢查機關
3059,二
3060,契約經濟」
3061,鐵路
3062,河本大作大佐
3063,為了保護蒙古人地位
3064,工農業
3065,資本主義
3066,四品
3067,金正恩
3068,戰艦
3069,蘇聯
3070,清朝嘉慶年間
3071,蘭希佩洛西
3072,1871年1月18日
3073,劉少奇
3074,90年代
3075,溫尼伯國際機場
3076,瑞士
3077,國家統治者透過集體利益性的方式，達到社會目標的實現
3078,2部
3079,交通部觀光局東北角暨宜蘭海岸國家風景區管理處
3080,黑龍江
3081,薩珊王朝
3082,長水村
3083,八王之亂
3084,居民委員會
3085,民國29年
3086,降低貸款利息
3087,1980年2月24日
3088,通化市
3089,康熙帝
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,建設性的互補夥伴關係
3094,2006年
3095,1987年
3096,馬克思主義
3097,史都華的影迷太多
3098,馬加人
3099,清宣統二年
3100,巴西隊
3101,製導合一
3102,完全臀位
3103,駱克道
3104,71.7公里
3105,神聖羅馬帝國
3106,自律性
3107,廣電總局
3108,俺巴孩汗被金朝皇帝金熙宗釘在木驢上致死
3109,蔣介石
3110,查理檢查站
3111,京杭大運河
3112,雲貴高原
3113,韓國
3114,1914年
3115,紅衫軍運動
3116,兵分二路，各個擊破
3117,烏來區
3118,綠窗口
3119,電壓
3120,希臘文化
3121,幽州
3122,國際社會的壓力之下
3123,直皖戰爭
3124,1970年代
3125,相聲
3126,平定南昌的寧王宸濠之亂
3127,周恩來
3128,安息國
3129,1956年
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,過度漢化、違背祖宗成法為由
3134,4000米
3135,李東陽
3136,1919年
3137,100%
3138,百萬分之一弧秒/年
3139,印度教
3140,第一座青天白日勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,以適應對外開放的需要
3144,信陽
3145,1782年
3146,1867年
3147,日本武士時代
3148,武漢大學
3149,貝爾格勒
3150,日產汽車
3151,政府財政撥款
3152,1920年
3153,1972年
3154,柴油
3155,巴拉馬利波
3156,希臘人襲擊拉丁人僑民的事件，有一次嚴重的衝突竟然導致城東地區
3157,有絲分裂
3158,馬丁布沙
3159,阿拉伯字母
3160,二氧化碳
3161,1987年
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,都市
3166,ucla
3167,2016年
3168,土地改革
3169,c.l.maxnikias
3170,荷蘭皇家研究所
3171,周恩來
3172,1739年
3173,民族文化多元化
3174,《開槍射擊令》
3175,劍橋
3176,商業上的活力
3177,忻城縣
3178,東側
3179,田春蔚
3180,冬季奧運會
3181,亞屬名
3182,農礦部
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,4世紀
3186,第一個階段
3187,波蘭
3188,麗貝卡·布蘭克
3189,《東方紅》
3190,日本發動太平洋戰爭
3191,西元28年
3192,同化政策
3193,莫敦梅
3194,北京
3195,1942年末
3196,巴洛克風格
3197,軸心國
3198,兩年
3199,古朝鮮
3200,俗世什
3201,受貨幣經濟影響
3202,《周禮》
3203,1967年
3204,匈牙利
3205,西班牙人
3206,31個
3207,反映農民困苦生活
3208,新北市立圖書館
3209,北竿島
3210,拉彼魯茲
3211,奧圖·普萊明傑
3212,1235年
3213,太陽能
3214,核能
3215,保加利亞分部
3216,2015年6月
3217,天主教
3218,新北市
3219,量子光學
3220,加勒比海
3221,1927年
3222,30
3223,鱷魚
3224,格爾拉赫峰
3225,三分之二多數同意
3226,「三跨一懸挑」
3227,被捕
3228,江北地區
3229,希臘文化
3230,19世紀
3231,中山粵菜
3232,匈奴人
3233,海山
3234,倭國
3235,1949年
3236,第四次十字軍東征
3237,會長
3238,基督教保守派組織
3239,昆明巫家壩國際機場
3240,豐田汽車
3241,兩棲動物
3242,負責全國邊海防工作
3243,游隼
3244,1955年
3245,馬爾吉特
3246,13世紀
3247,星系天文學
3248,傑羅姆萊特文
3249,漢族
3250,24位
3251,小高加索山脈
3252,經濟部
3253,軍事科研
3254,中國共產黨紀律檢查機關
3255,大雨
3256,民主黨
3257,1636年四月
3258,人性本善
3259,法國獲勝
3260,文化大革命
3261,公元第二世紀
3262,陸軍航空隊
3263,鐵木真於1206年統一漠北諸部族後建立的大蒙古國
3264,漢朝軍事壓力
3265,1924年
3266,中午12點
3267,鄧小平
3268,民國39年
3269,華萊士
3270,氫融合
3271,39億美元
3272,經濟大恐慌
3273,民國元年
3274,1909年
3275,1233年
3276,2015年
3277,卡佩爾戰爭
3278,超級英雄
3279,教會法學博士學位
3280,維多利亞湖
3281,《天體運行論》
3282,馬英九
3283,台北曲藝團
3284,朱文圭
3285,葉名琛
3286,廣島市
3287,監理會
3288,健康
3289,德拉瓦州
3290,沒有
3291,1891米
3292,馬來西亞
3293,烏爾蘇拉
3294,92%
3295,李算
3296,秋明州
3297,物權法
3298,馬林諾夫斯基
3299,1651年
3300,忽必烈
3301,劉宋宗王
3302,消極的制度
3303,李宗仁
3304,雙重匯率
3305,1971年
3306,1282年
3307,爭取速度上的優勢
3308,粟特語蒙古文字
3309,小高加索山脈
3310,用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,幹線道路
3314,奈及利亞
3315,1955年
3316,976毫米
3317,君士坦丁堡
3318,路易·菲利普國王
3319,相聲瓦舍
3320,1912年
3321,1903年
3322,鐵
3323,伊斯蘭教
3324,9世紀
3325,特別警察部隊
3326,內蒙古自治政府
3327,獅子
3328,宋高宗
3329,西莒島青帆村
3330,美元
3331,地球
3332,獅子派
3333,乾隆皇帝
3334,華滋華斯的詩
3335,1998年
3336,西班牙
3337,「朝鮮民主主義人民共和國元帥
3338,成吉思汗時代
3339,意識型態上的極權主義傾向
3340,地中海
3341,1908年
3342,37年
3343,牡丹峰樂團團長
3344,君士坦丁八世
3345,製造空氣污染
3346,1949年
3347,岳飛
3348,劉牢之
3349,105名
3350,卓袱
3351,五分之四
3352,福建華僑
3353,民族主義復活
3354,德國
3355,北方方言
3356,集安
3357,1970年
3358,燃燒
3359,李·亞科卡
3360,五年
3361,瓜拿納樹
3362,特瓦族
3363,髒層
3364,加壓
3365,遺傳物質
3366,克萊蒙梭
3367,海什木
3368,2006年
3369,白堊紀中期
3370,莫里斯哈勒
3371,克勞德夏農
3372,不列顛印度軍隊
3373,1932年
3374,人口較南方多出許多
3375,1964年
3376,約翰·坎貝爾
3377,法語
3378,平均地權
3379,國際園藝家協會
3380,合肥市政府
3381,理查特里維西克
3382,一線天目前仍屬重要軍事基地
3383,彌爾
3384,續資治通鑑長編》卷323宋元豐五年二月己巳條
3385,幽默
3386,無量山
3387,738年
3388,美國
3389,對於旅客的換乘和貨物運輸十分不利
3390,非常小
3391,1961年
3392,計劃經濟
3393,英國
3394,聶耳
3395,模特兒
3396,1284年
3397,民國27年
3398,悉曇體
3399,135
3400,2005年3月20日
3401,43.40%
3402,路易十三
3403,沃爾特蒙代爾
3404,1935年
3405,為了繼續吞併全印度
3406,伊利諾州
3407,公元前240年
3408,韋爾夫公爵「獅子亨利
3409,性犯罪
3410,沖積作用
3411,信陽長台關編鐘
3412,第二代
3413,黃大仙區
3414,忽必烈
3415,1930年代
3416,巴西爾二世
3417,至元十一年
3418,新型脫殼穿甲彈
3419,德川家康
3420,哈大客運專線
3421,世界三大黑土地
3422,佛教
3423,恰克圖條約
3424,多源於南部內陸高原地區
3425,「1月6日獨裁」
3426,聖凱薩琳教堂
3427,沈葆楨
3428,協助自殺
3429,西晉
3430,美國hbo電視台
3431,1985年
3432,2450084
3433,2009年
3434,11世紀
3435,郭松齡
3436,1931年
3437,歐」型恆星
3438,五權憲法
3439,天皇
3440,2014年
3441,大龍洞鄉
3442,股份制改革
3443,兩年
3444,導彈
3445,1976年
3446,你吃飯了嗎？
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,康熙
3452,景星殿
3453,雨果
3454,鄧小平
3455,達不到香港女性非常高的擇偶條件
3456,維爾紐斯
3457,民國17年1月
3458,西部片
3459,雜交帶
3460,2000年代
3461,《魔戒》
3462,1978年
3463,儒家思想
3464,1954年
3465,12架
3466,廣西廣府人
3467,1897年
3468,總理
3469,1945年
3470,鐮倉幕府發現了後醍醐天皇的倒幕企圖，責令六波羅探題將天皇身邊的日野資朝等人處分
3471,在完成了內部自治的體制
3472,倭王權
3473,灣仔碼頭
3474,1991年
3475,約瑟夫
3476,大部分的時間都在國外生活
3477,雙反
3478,大爆炸理論
3479,新南威爾斯學校
3480,守則與規定
3481,期思陂
3482,中華人民共和國
3483,朱棣
3484,2000
3485,由於軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1941年
3489,生命線
3490,機場快線
3491,麥茨要塞
3492,中國最早有關傳染病研究的著作
3493,歐洲
3494,梵語
3495,惠中威廉瓊斯
3496,19世紀晚期
3497,1990年代
3498,馬祖列島
3499,交通部觀光局
3500,1999年
3501,白犬列島
3502,燈塔
3503,一般的輕型小遊艇
3504,兩小時
3505,馬祖列島
3506,陳春梅
3507,連江縣政府
3508,元宵節
3509,秋季
3510,每年農曆九月初九重陽節
3511,北張鄉
3512,黃金腳
3513,軍事重地
3514,漲潮
3515,軍港
3516,平原地形
3517,235歲
3518,網球
3519,現代網球
3520,網球
3521,主裁判
3522,球童
3523,場外裁判
3524,發球上網
3525,國家
3526,發球上網
3527,半西方式握拍
3528,半西方式握拍
3529,半西方式握拍
3530,19世紀
3531,網袋
3532,扣殺
3533,制勝球
3534,非營利博物館
3535,紅土
3536,一局比賽結束之後
3537,1-5盤
3538,失去一分
3539,四年
3540,1989年
3541,2010年
3542,27.828，漢8.908
3543,新北市
3544,新北市
3545,臺灣高速鐵路
3546,已有捷運系統
3547,臺北市公車聯營管理中心
3548,微笑單車系統
3549,淡水河
3550,新北市
3551,42
3552,棟樑國際海洋音樂祭
3553,新北市政府文化局
3554,2007年10月1日
3555,120餘公里
3556,小型地方商圈
3557,新北市
3558,2052平方公里
3559,南陽西支
3560,瑞典
3561,新樂隊
3562,彼得
3563,猶大書
3564,彼得
3565,約翰長老
3566,約翰長老
3567,語言學
3568,約翰的啓示錄
3569,索馬利亞
3570,屬馬利亞
3571,聯邦制
3572,瑪利亞
3573,150萬美元
3574,2001年3月
3575,地價
3576,今天
3577,大規模永久性防禦設施
3578,城市規劃
3579,區域規劃
3580,中國古代城市的規劃主要分爲兩個大的主流方面，第一是按照周禮考工記
3581,美軍基地
3582,加入了北美區號方案
3583,夏威夷檀香山
3584,季節性
3585,關島地區醫療城
3586,1996年
3587,死亡
3588,關島
3589,瑪麗安娜羣島
3590,關島
3591,珊瑚環礁
3592,最高溫
3593,位於颱風走廊上
3594,混凝土結構
3595,哈爾斯山脈
3596,十天
3597,下薩克森邦邦長
3598,免淘洗米
3599,有機米
3600,光球層
3601,溫度
3602,白堊紀
3603,滅絕事件
3604,盤古大陸
3605,侏羅紀時期
3606,白堊紀
3607,費力組織
3608,非營利組織
3609,非營利組織
3610,會員大會
3611,外拍
3612,局部模特兒
3613,少女模特兒
3614,貴族
3615,音質貴族系統
3616,政治家
3617,政治家
3618,政治家
3619,蘇聯駐德部隊
3620,1961年8月12日
3621,1961年10月
3622,年輕人
3623,1963年
3624,統一社會
3625,2000
3626,1971年4月10日
3627,44年
3628,1989年
3629,憲法修正案
3630,德意志民主共和國
3631,1974年
3632,1961年
3633,統一社會黨
3634,計劃經濟
3635,500席
3636,布拉格之春
3637,二十四九六零年代後，虐待等酷刑漸漸變得少，而更多實用心理折磨來拖垮政治犯的意志
3638,移民
3639,1950年
3640,蘇聯
3641,統一社會黨
3642,2.80%
3643,1985年
3644,社會主義現實主義
3645,劇院
3646,劇院
3647,1857年
3648,十年
3649,人文學科
3650,天主教
3651,1956年
3652,馬克思主義學說
3653,蘇聯
3654,特殊關係
3655,盧武鉉
3656,釜山
3657,濟州島
3658,工業原料
3659,韓國
3660,2.10%
3661,進口
3662,韓國
3663,韓國
3664,三星重工業
3665,2007年5月
3666,韓國科學技術研究院
3667,韓國
3668,金泳三
3669,韓美同盟
3670,佛教
3671,甲午戰爭
3672,中國
3673,韓國現代化的產物。這是韓國經濟和社會的發展
3674,裝飾上去的浮華
3675,三國時期
3676,民間口頭傳說
3677,日本無條件投降
3678,電影
3679,實現民主化
3680,1997年
3681,2000年
3682,牛肉
3683,狗
3684,韓國
3685,韓式泡菜
3686,韓國
3687,韓式筷子
3688,韓國燒酒
3689,2790060
3690,5583064名
3691,多倫多
3692,十十二月
3693,35度
3694,133公分
3695,多倫多皮爾遜國際機場
3696,401號省道
3697,多倫多藍鳥棒球隊
3698,多倫多足球俱樂部
3699,多倫多證券交易所
3700,多倫多
3701,多倫多
3702,1787年
3703,多倫多
3704,1787年
3705,1793年
3706,1813年
3707,1834年3月6日
3708,鐵路
3709,1921年
3710,81
3711,1107萬平方公里
3712,康熙七年
3713,甲午戰爭
3714,康熙年間
3715,副都統
3716,光緒三十三年
3717,理藩院
3718,外藩蒙古
3719,西藏
3720,科目賬
3721,高句麗
3722,精英政治制度
3723,顧國川王
3724,顧國川王
3725,王平
3726,隋朝
3727,突厥
3728,李世民
3729,唐
3730,高句麗新城
3731,668年春夏
3732,新羅
3733,新羅
3734,新羅
3735,體積
3736,熱力學
3737,不確定性
3738,政府機構
3739,財經
3740,負面情況
3741,紫色絲病非常接近民居
3742,比爾蓋茨
3743,法蘭克蓋瑞
3744,功課
3745,秋季學期
3746,瑪格麗特
3747,224名
3748,物理學
3749,美國總統科技顧問委員會
3750,47位
3751,經濟顧問委員會
3752,路易斯委員會
3753,多元性
3754,1950年
3755,理學院
3756,魯本斯
3757,聖母院博物館
3758,65萬人
3759,法蘭西人
3760,19世紀末
3761,第二次世界大戰
3762,旅遊業
3763,二
3764,萊茵河航運中央委員會
3765,聯合國教科文組織
3766,凱爾特人
3767,日耳曼人
3768,神聖羅馬帝國
3769,路易十四
3770,馬賽曲
3771,19世紀
3772,德意志帝國
3773,高亭
3774,歐洲文藝復興
3775,史學家可能會將現代的開始放在1650年，而一些音樂家
3776,1900年
3777,後現代主義
3778,政治哲學
3779,貴族政治
3780,柏拉圖
3781,基督教
3782,馬基維利
3783,蘇聯時期
3784,紙漿
3785,四川省
3786,成都平原
3787,峨眉山
3788,宋朝
3789,嘉定府
3790,中世紀
3791,哈康五世
3792,1314年
3793,黑死病
3794,瑞典
3795,19世紀下半葉
3796,挪威國會大廈
3797,新城區
3798,1854年
3799,電車線路
3800,西晉時期
3801,西晉
3802,郡縣制
3803,蜀魏國
3804,紅軍總司令，約阿基姆，我採集師
3805,6月
3806,漢警官
3807,扣留家屬爲人質
3808,漢芬蘭
3809,莫斯科和平協定
3810,漢莎拉
3811,德意志國防軍
3812,蘇聯政府
3813,拿破崙
3814,近衛頭銜
3815,候補中央委員
3816,三個月
3817,解放軍
3818,塔頭社
3819,美國第七艦隊
3820,胡錦濤
3821,胡錦濤
3822,1912年
3823,清朝時期
3824,民不聊生
3825,國民黨
3826,汪精衛
3827,1934年
3828,西安事變
3829,1945年
3830,渡江戰役
3831,1949年
3832,廣州
3833,黃埔軍校
3834,北伐必敗論
3835,盧溝橋事變
3836,毛澤東
3837,國軍
3838,分區氣溫
3839,熱帶氣旋來襲時忙於聽電話的工作
3840,1985年
3841,烏拉圭世界盃
3842,榆樹迪烏拉龜隊
3843,1958年
3844,1962年世界盃
3845,巴西隊
3846,季軍
3847,1994年
3848,倫敦奧運
3849,2014年
3850,第二波新政
3851,新政聯盟
3852,7月
3853,德懷特艾森豪
3854,豬灣入侵
3855,美國人
3856,大社會法案
3857,非裔美國人
3858,新政聯盟
3859,埃莉諾羅斯福
3860,林丹強生總統
3861,明尼蘇達州
3862,黑人
3863,能源部
3864,通信
3865,維吉尼亞州
3866,白人男性
3867,共和黨革命效應
3868,加拿大
3869,白水門事件
3870,廢奴民主黨人
3871,凡爾賽條約
3872,羅斯福
3873,伊斯蘭會議組織
3874,第37次
3875,2007年
3876,潘基文
3877,3月
3878,無人飛機
3879,2015年
3880,菜豆
3881,平坦
3882,1100公尺
3883,新美天津大理石
3884,1920年
3885,喬治亞
3886,蘇聯
3887,亞塞拜然人
3888,赫哲族
3889,唐代
3890,唐玄宗
3891,1430年
3892,努兒乾地方
3893,元朝
3894,二妹公司
3895,江戶幕府
3896,嘉禾二年
3897,公孫淵之
3898,孫霸
3899,2000毫米
3900,梅雨時期
3901,2010年
3902,九州旅客鐵道
3903,舊石器時代
3904,道作農耕文明
3905,魏志倭人傳
3906,前方後圓粉
3907,東山手
3908,河南人
3909,斯洛文尼亞
3910,歐洲共同體
3911,塞爾維亞克拉伊納共和國
3912,克羅埃西亞主義
3913,1991年
3914,馬其頓共和國
3915,南斯拉夫反法西斯人民解放委員會
3916,1945年
3917,2月
3918,共產黨情報局
3919,沙文主義
3920,開放式社會主義體制
3921,1980年
3922,失業率攀升
3923,分配地方權力
3924,遺傳物質技術
3925,分子複製技術
3926,基因靶向
3927,1973年
3928,農業
3929,基因工程
3930,凝血因子
3931,基因轉殖小鼠
3932,多倍體育種
3933,複製
3934,基因轉殖生物
3935,同源基因
3936,加拿大
3937,美國憲法
3938,17歲
3939,美國綠卡
3940,國家安全會議
3941,美國國土安全部
3942,水泥
3943,人工土木建築材料
3944,貝都因人
3945,羅馬人
3946,堅固耐久
3947,孔明車
3948,臺灣
3949,45公里
3950,亞當斯密
3951,購買物資
3952,城際軌道交通
3953,中國大陸
3954,最便捷
3955,丁磊
3956,出售郵件系統軟體授權
3957,新浪
3958,網際網路泡沫破滅
3959,2015年
3960,類比電路系統
3961,發信機
3962,飲食失調症
3963,躁鬱症
3964,自殘
3965,古柯鹼
3966,吸菸
3967,四川
3968,汗蒸冰製
3969,泰晤士報
3970,泰晤士報
3971,倫敦時報
3972,保守黨
3973,米蘭
3974,三世紀漢世紀
3975,羅馬的財富
3976,阿瓦爾人
3977,薩珊王朝
3978,廣州
3979,黃帝
3980,劉師培
3981,江南平原
3982,24位
3983,民主聖地
3984,黃大勇
3985,王永清
3986,壓迫到當地洪雅族原住民的生存空間
3987,臺灣總督府漢至唐會受派遣害蟲巡視員
3988,沖積平原地形
3989,張之洞
3990,1890年
3991,李達
3992,法國
3993,2013年
3994,威廉吉爾伯特
3995,吉爾古特
3996,班傑明富蘭克林
3997,富蘭克林
3998,琥珀摩擦實驗
3999,熱能
4000,變壓器
4001,法拉第定律
4002,纖維性抽搐
4003,最佳作品獎
4004,之初
4005,五
4006,美國電影藝術與科學學院
4007,郭大偉
4008,不及前一時期的球，鏡頭放蛋技巧，卻更具成熟追求形式的完美
4009,賽羅世奇和奧古斯都時期
4010,20世紀
4011,5000倍
4012,我距離比較遠
4013,三天
4014,公元前3500年
4015,幼發拉底河
4016,尼羅河
4017,恆河
4018,美國電影藝術與科學學院
4019,奧斯卡金像獎
4020,杜比劇院
4021,西德尼斯科爾斯基
4022,洛杉磯地區
4023,學院邀請產生
4024,1939年
4025,上海盛業大廈大學
4026,廈門大學
4027,學潮
4028,戊戌變法
4029,梁啓超
4030,伊藤博文
4031,康有爲
4032,蘇聯
4033,外交的騙局
4034,外國公使
4035,義和拳
4036,歐美日列強
4037,2007年
4038,21196.18公里
4039,春秋戰國時代
4040,北魏
4041,蒙古
4042,北魏
4043,朝鮮平壤
4044,突厥
4045,明朝
4046,點燃煙火
4047,長城
4048,中英煙臺條約
4049,馬關條約
4050,重慶
4051,重慶
4052,重慶
4053,反法西斯戰爭
4054,重慶
4055,火災
4056,重慶
4057,重慶
4058,兵工廠
4059,沙坪壩公園
4060,重慶兩江新區
4061,重慶
4062,藥用植物
4063,第十
4064,子工業
4065,重慶
4066,馬關條約
4067,給你一些非人爲的危險
4068,土製裝甲
4069,高爆反坦克彈
4070,分散撞擊的能量
4071,臺北國際金融中心
4072,陳水扁
4073,2003年
4074,按察使
4075,中國共產黨
4076,西方
4077,1895年
4078,馬州
4079,反對同性婚姻的人
4080,摩梭人
4081,1995年
4082,單身收養制度
4083,1600萬
4084,社會壓力
4085,婚禮產業
4086,荷蘭
4087,德國
4088,14個國家級，五個
4089,1907年
4090,德國
4091,1939年
4092,1929年
4093,賓夕法尼亞州
4094,太空遊客
4095,60歲
4096,將軍
4097,英國
4098,1989年
4099,波蘭
4100,綠島
4101,自行車
4102,兩個層次
4103,那些高尚或者學實踐者，比那些自以爲快樂爲目標的人
4104,頓時想自由
4105,1903年
4106,詩經
4107,玄奘法師
4108,宋朝
4109,東吳大學
4110,1999年
4111,法完全互相溝通
4112,閩南語
4113,1945年
4114,1985年
4115,1942年
4116,1947年
4117,75歲
4118,美國電影學會
4119,1985年
4120,1991年
4121,1948年
4122,大白兔
4123,優秀西部片演員
4124,1945年
4125,表揚傑出童軍
4126,1945年
4127,2008年
4128,美國空軍
4129,都華
4130,1951年
4131,比佛利山莊
4132,瓊克勞馥春
4133,政治
4134,1940年
4135,五金行櫥窗裡放了25年，此處的小金人指的是甚麼東西?[SEP]一部西部片與主角是馬琳黛德麗。劇中他是一個行俠仗義的愛好，和平的七年十強賽，一步一步大小的後代。1940年與導演，劉別謙合作的浪漫喜劇，街角的商店飾演主角是他的朋友瑪格麗特蘇利文，男女豬腳是相戀的筆友，卻不知道他們在現實生活中其實是一起共在商店工作，而且互相看不太順眼的同事。1940年，詹姆斯史都華
4136,豐臣秀吉
4137,1598年
4138,岩石圈
4139,大量放射性元素衰變加熱
4140,太平洋
4141,一個月
4142,家庭血壓監測
4143,腎病
4144,商品的生產地
4145,美國
4146,日本
4147,1899年
4148,2008年
4149,1789年
4150,德川幕府
4151,1868年
4152,1899年
4153,聯合國
4154,石垣市
4155,爬行動物
4156,山羊
4157,釣魚臺主權的爭議
4158,15世紀
4159,1945年
4160,1940年
4161,美軍戰機
4162,航路標誌法
4163,1月14日
4164,1857年
4165,馬賴
4166,葛羅男爵
4167,1858年
4168,6月13日
4169,2011年
4170,美國地質調查局
4171,東芝
4172,涉及高達16億美元的會計造假案件，主要爲來自晶片及半導體部門的虛假營銷
4173,1875年
4174,2006年
4175,第二次世界大戰
4176,公元384年
4177,北魏藝術風格
4178,印度佛教文化
4179,蘇門答臘島
4180,非常注重傳統
4181,裝飾爲主
4182,12世紀
4183,水墨畫
4184,漢明帝
4185,是西行印度求法而歸的第一人
4186,南北朝時期
4187,北魏風格
4188,唐代
4189,長安
4190,莫高窟
4191,約翰赫歇爾
4192,1826年
4193,君主制
4194,匈牙利
4195,激進黨
4196,如若效忠國王，南斯拉夫會變成君主制國家
4197,1921年
4198,拉丁文
4199,倭寇
4200,南宋
4201,清同治年間
4202,愛情萬歲
4203,候鳥
4204,2001年
4205,地中海貧血症狀
4206,1790年
4207,瑞士
4208,巴塞爾
4209,1939年期間
4210,皇家自由醫院
4211,皇家自由醫院，吉倫大學院附屬醫院
4212,1973年
4213,八角大樓
4214,理事會
4215,副教務長
4216,中國民主建國會
4217,文化教育界高級人士
4218,工商企業家
4219,榮毅仁
4220,1945年
4221,國際聯盟
4222,58個
4223,凡爾賽條約
4224,1960年
4225,1968年
4226,外圍賽
4227,歐洲國家杯
4228,西班牙
4229,抽籤
4230,1927年
4231,1955年
4232,法國
4233,蘇聯
4234,地區性國際政治組織
4235,非洲
4236,內蒙古自治區
4237,關內
4238,朝陽市
4239,四個
4240,國防大臣
4241,徵兵制
4242,波斯灣東南岸
4243,1960年代
4244,西方商業模式
4245,英國
4246,1852年
4247,很合理的稅制
4248,1966年
4249,1971年
4250,2006年
4251,七倍
4252,皇家法律
4253,142個
4254,紅線
4255,1947年
4256,非裔
4257,1960年
4258,法律制裁
4259,共和末期
4260,羅馬公民權
4261,奧古斯都
4262,銀幣
4263,百夫長
4264,河南
4265,2002年
4266,黃河鐵路公路大橋
4267,1952年
4268,何克抗
4269,蕭樹滋
4270,何克抗
4271,李克東
4272,小籠饅頭
4273,溫州人
4274,小籠饅頭
4275,重慶市
4276,丘陵
4277,丘陵
4278,西德
4279,磚石
4280,反法西斯防衛牆
4281,西柏林
4282,四個
4283,1949年
4284,1949年
4285,1961年
4286,烏利希
4287,客座教授
4288,肝癌
4289,1978年
4290,1977年
4291,1978年
4292,國際奧委會第48屆年會
4293,中華人民共和國
4294,楊虎城
4295,分離主義
4296,李烈鈞
4297,孔祥熙公館
4298,軍事委員會
4299,肝臟
4300,刺激劑
4301,麥角胺
4302,英國
4303,1713年
4304,奧地利
4305,中國鐵道部
4306,文化大革命
4307,陳玉昶
4308,人民日報
4309,湖南館站
4310,2005年
4311,博覽館站
4312,九龍站
4313,黃河
4314,劉邦
4315,淮河流域
4316,助餐三行動
